"2015_2" "2015_3" "2016_0" "2016_1" "2016_2" "2016_3" "2017_0" "2017_1" "2017_2" "2017_3" "2018_0" "2018_1" "2018_2" "2018_3" "2019_0" "2019_1" "2019_2" "2019_3" "2020_0" "2020_1" "2020_2" "2020_3" "2021_0"
"by" 0.623205657867096 0.350149137595643 0.411280846063455 0.359372044637791 0.411160058737151 0.330461465832645 0.44673880671101 0.43823285562004 0.215916101172116 0.308483290488432 0.266072980017376 0.395329594557323 0.4074051884249 0.399985586105005 0.495800495800496 0.4300878477306 0.397214823122576 0.372418205081338 0.339493416779831 0.395600695808316 0.41029466616934 0.329264712050669 0.484391819160388
"people" 0.420138645753099 0.311243677862793 0.393202567115611 0.321543408360129 0.44640234948605 0.295054880207719 0.466593864787055 0.118441312329741 0.370141887723627 0.491288203370466 0.363814074717637 0.432104440562655 0.383440177341082 0.439623797340636 0.477300477300477 0.393484626647145 0.38786859199028 0.313014074209468 0.277498966759166 0.432074518826104 0.418902246578487 0.377500943752359 0.430570505920344
"my" 0.518170996428821 0.616003112436779 0.488113531591792 0.435029317193115 0.417033773861968 0.354065856249262 0.546014097091234 0.390856330688144 0.416409623689081 0.308483290488432 0.342093831450912 0.340167325549324 0.4074051884249 0.399985586105005 0.281200281200281 0.250122010736945 0.247675125005841 0.303874977152257 0.366062466788687 0.300207620223332 0.4762861159728 0.362820351495323 0.125583064226767
"very" 0.210069322876549 0.3955388406173 0.334448160535117 0.245886135804804 0.352422907488987 0.212439513749557 0.456666335749032 0.390856330688144 0.347008019740901 0.217080834047415 0.38010425716768 0.376942171554657 0.341501407944401 0.428813376094555 0.403300403300403 0.411786237188873 0.509369596710127 0.388411624931457 0.369014583456338 0.404017731889344 0.307003701259576 0.184556016945598 0.331898098313599
"trump" 0.868286534556404 0.765140708079367 1.044020609238 1.43118340583822 0.475770925110132 0.306857075416027 0.248188225950561 0.225038493426507 0.185070943861814 0.125678377606398 0.304083405734144 0.202261653029328 0.29956263854772 0.245036214911174 0.244200244200244 0.295876037091264 0.212626758259732 0.313014074209468 0.274546850091516 0.11222714774704 0.160674834304077 0.287320162744851 0.251166128453534
"so" 0.322106295077376 0.492802489949423 0.451956973696104 0.397200680915453 0.323054331864905 0.253747196978638 0.397101161520897 0.189506099727585 0.354719309068476 0.279920022850614 0.390964378801043 0.367748460053324 0.37445329818465 0.255846636157256 0.373700373700374 0.359931673987311 0.371512687508762 0.292451105830744 0.360158233453386 0.232871331575108 0.295526927380713 0.270542343022524 0.394689630426982
"just" 0.399131713465444 0.603034625859162 0.483593961854831 0.397200680915453 0.358296622613803 0.295054880207719 0.36731857440683 0.260570887125429 0.323874151758174 0.325621251071123 0.347523892267593 0.271214489289326 0.239650110838176 0.353140427371987 0.34040034040034 0.250122010736945 0.287396607318099 0.329007494059587 0.301115900100372 0.283373548061276 0.284050153501851 0.297806300071306 0.287047003946896
"no" 0.287094741264617 0.265853974841136 0.248576335532857 0.283714772082466 0.199706314243759 0.135725244895551 0.297825871140673 0.177661968494611 0.277606415792721 0.188517566409597 0.293223284100782 0.363151604302657 0.320532023246061 0.227018846167706 0.34040034040034 0.588701805758907 0.378522360857984 0.374702979345641 0.345397650115133 0.193591829863644 0.278311766562419 0.268445115557233 0.251166128453534
"now" 0.203067012113998 0.226948515108287 0.348006869746 0.302629090221298 0.205580029368576 0.230142806562021 0.238260696912538 0.260570887125429 0.285317705120296 0.297057983433305 0.347523892267593 0.248230210535993 0.260619495536517 0.245036214911174 0.381100381100381 0.362981942410932 0.296742838450395 0.287881557302139 0.253882033417961 0.260928118511868 0.281180960032135 0.329264712050669 0.466451381413707
"as" 0.231076255164204 0.181558812086629 0.198861068426286 0.226971817665973 0.323054331864905 0.206538416145403 0.258115754988583 0.284259149591377 0.370141887723627 0.205655526992288 0.390964378801043 0.307989335294658 0.347492660715356 0.227018846167706 0.344100344100344 0.332479258174719 0.303752511799617 0.267318588923414 0.301115900100372 0.3507098367095 0.249619831865263 0.245375613439034 0.242195909580194
"who" 0.294097052027169 0.265853974841136 0.212419777637169 0.308933862934241 0.252569750367107 0.224241708957866 0.287898342102651 0.189506099727585 0.223627390499692 0.377035132819195 0.287793223284101 0.363151604302657 0.335510155173447 0.317105689885049 0.318200318200318 0.256222547584187 0.278050376185803 0.269603363187717 0.265690500088563 0.235677010268784 0.327088055547586 0.218111656390252 0.260136347326875
"president" 0.112036972200826 0.175074568797821 0.112989243424026 0.113485908832987 0.293685756240822 0.135725244895551 0.119130348456269 0.343479805756248 0.215916101172116 0.274207369323051 0.23892267593397 0.280408200790659 0.22467197891079 0.248639688659868 0.395900395900396 0.329428989751098 0.345810551894948 0.536921952111131 0.407392100135797 0.143089613377476 0.189366769001234 0.230695021181997 0.197344815213491
"from" 0.245080876689307 0.220464271819479 0.320889451324234 0.315238635647185 0.229074889867841 0.271450489791101 0.317680929216718 0.201350230960559 0.239049969154843 0.274207369323051 0.304083405734144 0.262020777787993 0.281588880234857 0.245036214911174 0.273800273800274 0.268423621278673 0.259357913921211 0.269603363187717 0.2096002834032 0.244094046349812 0.30413450778986 0.232792248647288 0.304987441693577
"me" 0.560184861004131 0.590066139281546 0.506191810539637 0.693524998423807 0.487518355359765 0.613714150832055 0.40702869055892 0.153973706028663 0.200493522516965 0.171379605826907 0.108601216333623 0.211455364530661 0.173746330357678 0.147742423696443 0.185000185000185 0.234870668618838 0.245338567222767 0.228477426430269 0.180079116726693 0.179563436395264 0.212320316758959 0.157292059896816 0.143523501973448
"but" 0.245080876689307 0.265853974841136 0.203380638163247 0.163924090536536 0.229074889867841 0.123923049687242 0.258115754988583 0.153973706028663 0.20820481184454 0.314195944015995 0.228062554300608 0.243633354785327 0.272602001078426 0.198191056178156 0.314500314500315 0.341630063445583 0.329454647413431 0.292451105830744 0.324732833441578 0.26653947589922 0.252489025334978 0.205528291598507 0.251166128453534
"big" 0.147048526013584 0.343664894306834 0.329928590798156 0.271105226656579 0.135095447870778 0.147527440103859 0.268043284026606 0.461921118085988 0.231338679827267 0.291345329905741 0.271503040834057 0.206858508779994 0.311545144089629 0.230622319916399 0.207200207200207 0.195217179111762 0.264031029487359 0.262749040394809 0.230265100076755 0.199203187250996 0.335695635956733 0.302000755001887 0.421600287047004
"do" 0.161053147538688 0.265853974841136 0.244056765795896 0.189143181388311 0.0881057268722467 0.141626342499705 0.178695522684404 0.201350230960559 0.215916101172116 0.205655526992288 0.179192006950478 0.183874230026662 0.236654484452699 0.162156318691218 0.288600288600289 0.292825768667643 0.273377260619655 0.415828916103089 0.46053020015351 0.246899725043488 0.261096605744125 0.207625519063798 0.35880875493362
"country" 0.182060079826343 0.0972636493321229 0.13106752237187 0.0882668179812118 0.234948604992658 0.159329635312168 0.287898342102651 0.106597181096767 0.215916101172116 0.331333904598686 0.28236316246742 0.294198768042659 0.296567012162243 0.342330006125905 0.37000037000037 0.295876037091264 0.324781531847283 0.203344909522939 0.203696050067899 0.202008865944672 0.226666284107537 0.224403338786125 0.367778973806961
"news" 0.0420138645753099 0.103747892620931 0.0677935460544156 0.0756572725553244 0.0646108663729809 0.0767142688540068 0.36731857440683 0.3197915432903 0.424120913016656 0.285632676378178 0.38010425716768 0.220649076031994 0.305553891318675 0.190984108680768 0.251600251600252 0.240971205466081 0.278050376185803 0.262749040394809 0.183031233394344 0.499410807474328 0.286919346971566 0.239083931043161 0.215285252960172
"more" 0.147048526013584 0.14265335235378 0.176263219741481 0.182838408675367 0.199706314243759 0.230142806562021 0.258115754988583 0.142129574795689 0.154225786551511 0.217080834047415 0.352953953084275 0.25282706628666 0.230663231681745 0.183777161183381 0.310800310800311 0.2867252318204 0.271040702836581 0.191921038201426 0.274546850091516 0.255316761124516 0.252489025334978 0.28522293527956 0.394689630426982
"out" 0.259085498214411 0.265853974841136 0.366085148693844 0.308933862934241 0.176211453744493 0.342263661040954 0.277970813064628 0.260570887125429 0.185070943861814 0.239931448157669 0.103171155516942 0.220649076031994 0.248636989994608 0.342330006125905 0.173900173900174 0.170815031722792 0.177578391513622 0.303874977152257 0.183031233394344 0.23848268896246 0.220927897168106 0.278931252883688 0.278076785073556
"new" 0.308101673552272 0.453897030216574 0.555907077646208 0.29001954479541 0.193832599118943 0.265549392186947 0.198550580760449 0.142129574795689 0.269895126465145 0.108540417023708 0.162901824500434 0.151696239771996 0.14978131927386 0.234225793665093 0.1998001998002 0.210468521229868 0.231319220524324 0.287881557302139 0.230265100076755 0.216037259413052 0.2381430579864 0.16568096975798 0.116612845353427
"his" 0.196064701351446 0.350149137595643 0.352526439482961 0.182838408675367 0.135095447870778 0.09441756166647 0.0694927032661571 0.153973706028663 0.123380629241209 0.199942873464724 0.152041702867072 0.257423922037326 0.293571385776766 0.288277899895499 0.218300218300218 0.201317715959004 0.280386933968877 0.214768780844453 0.218456633406152 0.185174793782616 0.241012251456116 0.247472840904324 0.0986724076067456
"their" 0.12604159372593 0.116716379198548 0.112989243424026 0.126095454258874 0.123348017621145 0.135725244895551 0.168767993646381 0.225038493426507 0.20820481184454 0.291345329905741 0.260642919200695 0.243633354785327 0.305553891318675 0.219811898670318 0.262700262700263 0.280624694973158 0.264031029487359 0.207914458051545 0.286355316762118 0.319847371079064 0.215189510228675 0.140514240174489 0.206315034086832
"get" 0.245080876689307 0.155621838931397 0.275693753954624 0.245886135804804 0.223201174743025 0.318659270624336 0.129057877494292 0.201350230960559 0.20820481184454 0.205655526992288 0.146611642050391 0.174680518525329 0.194715715056018 0.320709163633743 0.210900210900211 0.222669594924353 0.168232160381326 0.237616523487479 0.16531853338844 0.249705403737164 0.137721286546352 0.293611845140724 0.322927879440258
"america" 0.42714095651565 0.233432758397095 0.357046009219922 0.422419771767228 0.387665198237885 0.348164758645108 0.188623051722426 0.248726755892455 0.347008019740901 0.239931448157669 0.374674196350999 0.151696239771996 0.173746330357678 0.190984108680768 0.148000148000148 0.158613958028306 0.207953642693584 0.0913909705721075 0.144653716714885 0.115032826440716 0.143459673485783 0.247472840904324 0.125583064226767
"fake" 0.00700231076255164 0 0 0 0 0 0.347463516330785 0.37901219945517 0.385564466378779 0.251356755212796 0.271503040834057 0.202261653029328 0.29956263854772 0.1729667399373 0.225700225700226 0.234870668618838 0.257021356138137 0.230762200694571 0.183031233394344 0.36473823017788 0.275442573092704 0.243278385973743 0.260136347326875
"or" 0.12604159372593 0.162106082220205 0.108469673687065 0.0756572725553244 0.18208516886931 0.100318659270624 0.268043284026606 0.118441312329741 0.13880320789636 0.188517566409597 0.255212858384014 0.229842787533327 0.20370259421245 0.190984108680768 0.307100307100307 0.289775500244021 0.273377260619655 0.239901297751782 0.197791816732597 0.22445429549408 0.235273864516684 0.176167107084434 0.269106566200215
"your" 0.322106295077376 0.265853974841136 0.298291602639429 0.151314545110649 0.234948604992658 0.18883512333294 0.0694927032661571 0.118441312329741 0.154225786551511 0.142816338189089 0.179192006950478 0.11951824951733 0.170750703972201 0.194587582429462 0.0888000888000888 0.106759394826745 0.105145100238329 0.203344909522939 0.218456633406152 0.190786151169968 0.252489025334978 0.553668050836794 0.0717617509867241
"democrats" 0 0 0.0225978486848052 0.0252190908517748 0.0469897209985316 0.0354065856249262 0.119130348456269 0.260570887125429 0.161937075879087 0.114253070551271 0.260642919200695 0.229842787533327 0.266610748307471 0.205398003675543 0.358900358900359 0.378233284529039 0.243002009439693 0.374702979345641 0.413296333471099 0.143089613377476 0.203712736349812 0.127930875382744 0.152493720846789
"many" 0.133043904488481 0.155621838931397 0.189821928952364 0.201752726814198 0.199706314243759 0.123923049687242 0.228333167874516 0.142129574795689 0.223627390499692 0.222793487574979 0.260642919200695 0.257423922037326 0.29956263854772 0.209001477424237 0.284900284900285 0.201317715959004 0.210290200476658 0.196490586730031 0.180079116726693 0.19639750855732 0.212320316758959 0.161486514827398 0.278076785073556
"u" 0.392129402702892 0.155621838931397 0.158184940793636 0.201752726814198 0.205580029368576 0.123923049687242 0.486448922863099 0.37901219945517 0.354719309068476 0.262782062267923 0.146611642050391 0.289601912291992 0.341501407944401 0.291881373644193 0.225700225700226 0.240971205466081 0.221972989392028 0.162218972765491 0.150557950050186 0.11222714774704 0.123375319197774 0.0985696908686716 0.116612845353427
"would" 0.119039282963378 0.175074568797821 0.212419777637169 0.182838408675367 0.135095447870778 0.135725244895551 0.208478109798471 0.213194362193533 0.131091918568785 0.182804912882034 0.228062554300608 0.179277374275995 0.191720088670541 0.151345897445137 0.1998001998002 0.210468521229868 0.280386933968877 0.21248400658015 0.203696050067899 0.19639750855732 0.25822741227441 0.205528291598507 0.260136347326875
"up" 0.161053147538688 0.129684865776164 0.158184940793636 0.126095454258874 0.129221732745962 0.153428537708014 0.168767993646381 0.189506099727585 0.169648365206663 0.217080834047415 0.19005212858384 0.193067941527995 0.161763824815769 0.183777161183381 0.173900173900174 0.161664226451928 0.200943969344362 0.27188813745202 0.236169333412056 0.274956511980248 0.21805870369839 0.270542343022524 0.197344815213491
"been" 0.105034661438275 0.129684865776164 0.126547952634909 0.157619317823592 0.129221732745962 0.182934025728786 0.168767993646381 0.118441312329741 0.100246761258482 0.165666952299343 0.233492615117289 0.243633354785327 0.215685099754359 0.216208424921624 0.292300292300292 0.26232308443143 0.301415954016543 0.230762200694571 0.221408750073803 0.193591829863644 0.177889995122371 0.153097604966235 0.143523501973448
"than" 0.175057769063791 0.129684865776164 0.112989243424026 0.132400226971818 0.123348017621145 0.0826153664581612 0.158840464608359 0.106597181096767 0.115669339913634 0.159954298771779 0.217202432667246 0.165486807023996 0.206698220597927 0.209001477424237 0.284900284900285 0.216569058077111 0.210290200476658 0.175927618351307 0.141701600047234 0.258122439818192 0.249619831865263 0.222306111320834 0.394689630426982
"what" 0.140046215251033 0.21398002853067 0.112989243424026 0.11979068154593 0.205580029368576 0.135725244895551 0.168767993646381 0.0947530498637925 0.154225786551511 0.17709225935447 0.157471763683753 0.197664797278661 0.179737583128632 0.129725054952975 0.222000222000222 0.201317715959004 0.247675125005841 0.251325169073296 0.224360866741454 0.221648616800404 0.17215160818294 0.203431064133216 0.269106566200215
